Smiles,id,name,cnnaff_pos,cnnaff,MW,HBA,HBD,LogP,Pass_Ro5,has_pains,has_unwanted_subs,has_prob_fgs,synthetic_accessibility,TPSA,QED,N_RotBonds,logp_cnn_per_mw
[H]c1c(S[C@@]2([H])C([H])([H])C([H])([H])[C@]([H])(N3C([H])([H])C([H])([H])N(C([H])([H])N([H])C([H])([H])[H])C([H])([H])C3([H])[H])C2([H])[H])c([H])c(=O)n([H])c1N=C=S,14613,fegrow_gen/c1c(S[C@H]2CC[C@H](N3CCN(CNC)CC3)C2)cc(N=C=S)[nH]c1=O.sdf,5.09973,-0.2893722146678468,354.355,7,2,1.9169,True,False,True,True,8.07921323845671,63.73,0.581582957786049,6,0.2893722146678468
[H]c1c(Br)c([H])n([H])c(=O)c1C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C(=O)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],15448,fegrow_gen/c1(C(=O)NCCCCC(=O)N2CCOCC2)cc(Br)c[nH]c1=O.sdf,4.56867,-0.2656332201434564,366.086,4,2,0.8963,True,False,False,False,7.66900863329924,91.5,0.7110527520361531,6,0.2656332201434564
[H]c1c(Br)c(C(=O)N([H])C([H])([H])[H])c(C(=O)N([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])[C@@]([H])(N2C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C2([H])[H])C([H])([H])[H])c(=O)n1[H],15453,fegrow_gen/c1(C(=O)NC(C[C@H](C)N2CCN(C(C)=O)CC2)CCC(C)C)c(C(=O)NC)c(Br)c[nH]c1=O.sdf,4.56404,-0.3930927581912531,490.188,5,3,1.9743,True,False,False,False,8.44390760592185,114.61,0.4554973292366357,9,0.3930927581912531
[H]c1nc([H])n(-c2c([H])c(C(=O)N([H])C([H])([H])C([H])([H])[H])c([H])n([H])c2=O)c1[H],15455,fegrow_gen/c1(-n2ccnc2)cc(C(=O)NCC)c[nH]c1=O.sdf,4.55752,-0.116795969261272,220.147,4,2,0.3103,True,False,False,False,7.07899811435579,79.78,0.7988693934319145,3,0.116795969261272
[H]c1c([H])c([H])n(C(=O)N([H])[C@@]2([H])C([H])([H])[C@@]([H])(N=C=S)C([H])([H])[C@]2([H])C(=O)C([H])([H])[H])c(=O)c1[H],14576,fegrow_gen/c1cccn(C(=O)N[C@H]2CC(N=C=S)C[C@@H]2C(C)=O)c1=O.sdf,5.11238,-0.1982889317385164,290.239,6,1,1.245,True,False,True,True,6.75155430724141,80.53,0.6728836908362995,3,0.1982889317385164
[H]c1c(N2C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])n([H])c(=O)c1[C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])N1C([H])([H])C([H])([H])N([H])C([H])([H])C1([H])[H])C([H])([H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@@]1([H])C([H])([H])ON1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],1860,fegrow_gen/c1([C@@H](C)[C@H](C[C@@H]2CCC[C@H]2CON2CCOCC2)CN2CCNCC2)cc(N2CCCCC2)c[nH]c1=O.sdf,6.6828,-0.3515590110479784,466.351,7,2,3.06030000000001,True,False,False,False,9.08381026428618,73.07000000000001,0.4962258284522126,10,0.3515590110479784
[H]Sc1c(N2C(=O)C([H])=C([H])C2=O)c([H])n([H])c(=O)c1[H],15456,fegrow_gen/c1c(S)c(N2C(=O)C=CC2=O)c[nH]c1=O.sdf,4.55724,-0.1052478049812568,216.177,4,2,0.093,True,False,True,True,6.21158977427832,70.24000000000001,0.5224289593866656,1,0.1052478049812568
[H]Sc1c(N2C(=O)C([H])=C([H])C2=O)c([H])n([H])c(=O)c1Br,14540,fegrow_gen/c1(Br)c(S)c(N2C(=O)C=CC2=O)c[nH]c1=O.sdf,5.12398,-0.1869887291557592,296.081,4,2,0.8555,True,False,True,True,5.83103336402191,70.24000000000001,0.5967652830208273,1,0.1869887291557592
[H]Sc1c(N2C(=O)C([H])=C([H])C2=O)c([C@]([H])(C(=O)N([H])C([H])([H])N([H])C([H])([H])C([H])([H])N([H])[H])C(=O)N(N([H])[H])C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H])n([H])c(=O)c1[H],14533,fegrow_gen/c1c(S)c(N2C(=O)C=CC2=O)c([C@H](C(=O)NCNCCN)C(=O)N(N)CCNC(C)=O)[nH]c1=O.sdf,5.12596,-0.0110517993700861,468.326,10,7,-3.363,True,False,True,True,7.56096112612062,212.82,0.0238675319575734,11,0.0110517993700861
[H]c1c(SN([H])[C@@]2([H])C([H])([H])C([H])([H])[C@@]([H])(N3C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])[C@]([H])(Br)C3([H])[H])[C@]2([H])N([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])c(=O)n([H])c1N=C=S,14447,fegrow_gen/c1c(SN[C@H]2CC[C@@H](N3CC(Br)N(C(C)=O)CC3)[C@@H]2NCCC)cc(N=C=S)[nH]c1=O.sdf,5.15183,-0.4085414950675879,500.298,8,3,2.4902,True,False,True,True,8.49357233314451,92.83,0.1567396232255965,8,0.4085414950675879
[H]C#C[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(N=C=S)[C@]1([H])N([H])C(=O)n1c([H])c(C([H])([H])C([H])([H])N([H])C(=O)C([H])([H])[H])c([H])c(C(=O)N([H])N([H])[H])c1=O,10328,fegrow_gen/c1(C(=O)NN)cc(CCNC(C)=O)cn(C(=O)N[C@H]2[C@H](N=C=S)CCC2C#C)c1=O.sdf,5.82869,-0.1661003132491947,408.314,8,4,-0.4287,True,False,True,True,7.76324514352268,147.68,0.1202332241805065,6,0.1661003132491947
