Smiles,id,name,cnnaff_pos,cnnaff,MW,HBA,HBD,LogP,Pass_Ro5,has_pains,has_unwanted_subs,has_prob_fgs,synthetic_accessibility,TPSA,QED,N_RotBonds,logp_cnn_per_mw
[H]c1oc([H])c(-n2c([H])c([H])c([H])c(-c3sc4c([H])c([H])c([H])c(-c5c([H])c([H])c(C([H])([H])[H])c([H])c5[H])c4c3I)c2=O)c1[H],4552,fegrow_gen/c1(-c2c(I)c3c(-c4ccc(C)cc4)cccc3s2)cccn(-c2ccoc2)c1=O.sdf,6.3704,-0.6089831115817645,493.24,4,0,6.89222,False,False,True,False,7.36746197942532,35.14,0.2484175303168633,3,0.6089831115817645
[H]Sc1c(N2C(=O)C([H])=C([C@]([H])(OC([H])([H])[H])c3c([H])nn([H])c3[H])C2=O)c([H])n([H])c(=O)c1[H],13983,fegrow_gen/c1c(S)c(N2C(=O)C(C(OC)c3cn[nH]c3)=CC2=O)c[nH]c1=O.sdf,5.28096,-0.1870418084319131,320.245,6,3,0.574,True,False,True,False,7.40920944140099,108.15,0.5603807634816845,4,0.1870418084319131
[H]c1oc([H])c(-n2c([H])c([H])c([H])c(-c3sc4c([H])c([H])c([H])c([H])c4c3I)c2=O)c1[H],10388,fegrow_gen/c1(-c2c(I)c3ccccc3s2)cccn(-c2ccoc2)c1=O.sdf,5.82275,-0.453581214756916,409.163,4,0,4.9168,True,False,True,False,6.72133921492341,35.14,0.4328292341424113,2,0.453581214756916
[H]C1=C([H])C(=O)N(c2c(Sc3nc(N([H])c4c([H])c([H])c(Cl)c([H])c4[H])c(N([H])[H])nc3[H])c([H])c(=O)n([H])c2[H])C1=O,8533,fegrow_gen/c1c(Sc2cnc(N)c(Nc3ccc(Cl)cc3)n2)c(N2C(=O)C=CC2=O)c[nH]c1=O.sdf,6.00676,-0.3401426335985567,427.768,8,3,2.7247,True,False,True,True,6.89220083110143,134.07,0.5153376926783657,5,0.3401426335985567
[H]Sc1c(N2C(=O)C([H])=C(N([H])N([H])[H])C2=O)c([H])n([H])c(=O)c1[H],15546,fegrow_gen/c1c(S)c(N2C(=O)C=C(NN)C2=O)c[nH]c1=O.sdf,4.41617,-0.0961894329235924,244.191,6,4,-1.116,True,False,True,True,6.48240556309972,108.29,0.2307605947071121,2,0.0961894329235924
[H]Sc1c([H])c([H])n([H])c(=O)c1[H],15716,fegrow_gen/c1c(S)cc[nH]c1=O.sdf,3.48116,-0.0097452693177308,122.128,2,2,0.6636,True,False,True,False,6.94075023951932,32.86,0.4930618746614926,0,0.0097452693177308
[H]C#C[C@@]1([H])[C@]([H])(C(=O)C([H])([H])[H])[C@@]([H])(N([H])C(=O)n2c([H])c(C(=N[H])N([H])C([H])([H])N([H])C([H])([H])C([H])([H])[H])c([H])c(C(=O)N([H])C([H])([H])C([H])([H])O[H])c2=O)C([H])([H])[C@@]1([H])N=C=S,11345,fegrow_gen/c1(C(=O)NCCO)cc(C(=N)NCNCC)cn(C(=O)N[C@H]2C[C@@H](N=C=S)[C@@H](C#C)[C@@H]2C(C)=O)c1=O.sdf,5.71482,-0.1778319054085942,486.364,10,6,-0.691630000000001,False,False,True,True,8.48425191926031,177.76999999999998,0.0591881236913969,10,0.1778319054085942
[H]c1oc([H])c(-n2c([H])c([H])c([H])c([H])c2=O)c1[H],15714,fegrow_gen/c1cccn(-c2ccoc2)c1=O.sdf,3.52628,-0.1119155035416942,154.104,3,0,1.4305,True,False,False,False,6.83170734226863,35.14,0.6337466974560009,1,0.1119155035416942
[H]Sc1c(N2C(=O)C([H])=C([H])C2=O)c([H])n(-c2c([H])c([H])c(N(C([H])([H])[H])C([H])([H])[H])c([H])c2[H])c(=O)c1Br,8242,fegrow_gen/c1(Br)c(S)c(N2C(=O)C=CC2=O)cn(-c2ccc(N(C)C)cc2)c1=O.sdf,6.03649,-0.3041754112703323,406.176,6,1,2.3841,True,True,True,True,7.03423489488648,62.620000000000005,0.6121555569613684,3,0.3041754112703323
[H]c1c(S(=O)(=O)N([H])[H])c(C([H])([H])N([H])C([H])([H])Cl)c([H])n(SC(F)(F)F)c1=O,15640,fegrow_gen/c1c(S(N)(=O)=O)c(CNCCl)cn(SC(F)(F)F)c1=O.sdf,4.08725,-0.2683294860265517,342.687,6,2,0.7977,True,False,True,True,6.31840251632079,94.19,0.6041658637731374,5,0.2683294860265517
[H]Sc1c(N2C([H])([H])C([H])([H])C2([H])[H])c([H])n([H])c(=O)c1[H],15648,fegrow_gen/c1c(S)c(N2CCC2)c[nH]c1=O.sdf,4.0732,-0.0870581719321336,172.168,3,2,0.8737,True,False,True,False,7.28978629424969,36.1,0.6322743836330675,1,0.0870581719321336
[H]c1nc(N([H])[H])nc([H])c1-c1c([H])c([C@]2([H])C([H])([H])[C@]2([H])c2nc([H])c([H])n2[H])c(=O)n([H])c1[H],12389,fegrow_gen/c1([C@@H]2C[C@@H]2c2ncc[nH]2)cc(-c2cnc(N)nc2)c[nH]c1=O.sdf,5.57478,-0.1645190947456204,280.206,5,3,1.4083,True,False,False,False,3.65370934372567,113.33999999999996,0.6755287239975379,3,0.1645190947456204
[H]Sc1c(N2C(=O)C([H])=C([H])C2=O)c([H])n([H])c(=O)c1[H],15456,fegrow_gen/c1c(S)c(N2C(=O)C=CC2=O)c[nH]c1=O.sdf,4.55724,-0.1052478049812568,216.177,4,2,0.093,True,False,True,True,6.21158977427832,70.24000000000001,0.5224289593866656,1,0.1052478049812568
