Smiles,id,name,cnnaff_pos,cnnaff,MW,HBA,HBD,LogP,Pass_Ro5,has_pains,has_unwanted_subs,has_prob_fgs,synthetic_accessibility,TPSA,QED,N_RotBonds,logp_cnn_per_mw
[H]c1c(C([H])([H])N([H])C([H])([H])[H])c(C(=O)N([H])[C@@]([H])(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])[H])c([H])n([H])c1=O,15566,fegrow_gen/c1c(CNC)c(C(=O)N[C@H](C)C(=O)OCC)c[nH]c1=O.sdf,4.37713,-0.1482217175384483,262.16,5,3,-0.2243,True,False,False,False,5.46579633291431,100.29,0.6256870995259645,6,0.1482217175384483
[H]c1c(SN([H])[C@@]2([H])C([H])([H])C([H])([H])[C@@]([H])(N3C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C3([H])[H])[C@]2([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])c(=O)n([H])c1N=C=S,10133,fegrow_gen/c1c(SN[C@H]2CC[C@@H](N3CCN(C(C)=O)CC3)C2C2CCCC2)cc(N=C=S)[nH]c1=O.sdf,5.84848,-0.3773936776759867,430.409,7,2,3.2074,True,False,True,True,8.51609665774137,80.8,0.3847044034234872,6,0.3773936776759867
[H]c1c(N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c(=O)n([H])c1[H],15719,fegrow_gen/c1c(N2CCOCC2)cc[nH]c1=O.sdf,3.27643,-0.1301252787474576,168.111,3,1,0.2115,True,False,False,False,7.41793783667292,45.33,0.6716881228188699,1,0.1301252787474576
[H]c1c([H])c(Sc2c([H])c([H])n(N3C([H])([H])c4c([H])c([H])c([H])c([H])c4[C@@]([H])(C(=O)N([H])[H])C3([H])[H])c(=O)c2-c2c([H])c([H])c3c(c2[H])OC([H])([H])C([H])([H])O3)c([H])c(N([H])[C@@]([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H])c1[H],1482,fegrow_gen/c1(-c2ccc3c(c2)OCCO3)c(Sc2cccc(N[C@@H](C)CC)c2)ccn(N2C[C@H](C(N)=O)c3ccccc3C2)c1=O.sdf,6.74666,-0.5396546034899483,548.454,8,2,5.3688,False,False,False,False,8.50120950126485,98.82000000000002,0.2883088677211582,8,0.5396546034899483
[H]ON([H])C(=O)C([H])=C([H])c1c([H])c(C([H])([H])C(=O)N([H])O[H])c(=O)n(C2=C([H])C([H])([H])N([H])C([H])([H])C2([H])[H])c1[H],14012,fegrow_gen/c1(CC(=O)NO)cc(C=CC(=O)NO)cn(C2=CCNCC2)c1=O.sdf,5.27339,-0.1248015498816005,316.188,7,5,-0.751,True,False,True,False,7.68622295517686,132.69000000000003,0.2733257192590957,5,0.1248015498816005
[H]c1nc([H])n(-c2c([H])c(C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c([H])n([H])c2=O)c1[H],13972,fegrow_gen/c1(-n2ccnc2)cc(C(=O)NCCCCC(C)C)c[nH]c1=O.sdf,5.28327,-0.2092525144729765,280.202,4,2,2.1167,True,False,False,False,5.25609329953847,79.78,0.768798890931943,7,0.2092525144729765
[H]O[C@]([H])(C([H])([H])[C@@]([H])(N([H])[H])N([H])S(=O)(=O)N([H])[H])[C@@]([H])(c1c([H])c([H])c([H])n([H])c1=O)C([H])([H])c1nnc(C([H])([H])[H])o1,13971,fegrow_gen/c1([C@@H](Cc2nnc(C)o2)[C@@H](CC(N)NS(N)(=O)=O)O)ccc[nH]c1=O.sdf,5.28365,-0.0892749100488284,352.247,8,5,-1.77848,True,False,True,True,7.45305483840743,190.22,0.3358118730957212,8,0.0892749100488284
[H]Sc1c([H])c([H])n([H])c(=O)c1[H],15716,fegrow_gen/c1c(S)cc[nH]c1=O.sdf,3.48116,-0.0097452693177308,122.128,2,2,0.6636,True,False,True,False,6.94075023951932,32.86,0.4930618746614926,0,0.0097452693177308
[H]OC([H])([H])C([H])([H])OSc1c(N([H])C([H])([H])C([H])([H])C([H])([H])[H])c([H])n(OC([H])(C([H])([H])[H])C([H])([H])[H])c(=O)c1C(=O)N([H])N([H])[H],13965,fegrow_gen/c1(C(=O)NN)c(SOCCO)c(NCCC)cn(OC(C)C)c1=O.sdf,5.28537,-0.1768216919525156,336.244,9,4,0.126699999999999,True,False,True,True,6.41412218223186,127.84,0.1523533220069822,10,0.1768216919525156
[H]O[C@@]([H])(C#Cc1nc([H])c([H])c([H])c1[H])C([H])([H])OSc1c([H])c([H])n([H])c(=O)c1C(=O)N([H])N([H])[H],13961,fegrow_gen/c1(C(=O)NN)c(SOCC(O)C#Cc2ccccn2)cc[nH]c1=O.sdf,5.28645,-0.1591923441454578,332.256,7,4,-0.1903,True,False,True,True,7.74448519165234,130.33,0.194003441459103,5,0.1591923441454578
