Smiles,id,name,cnnaff_pos,cnnaff,MW,HBA,HBD,LogP,Pass_Ro5,has_pains,has_unwanted_subs,has_prob_fgs,synthetic_accessibility,TPSA,QED,N_RotBonds,logp_cnn_per_mw
[H]C#C[C@]1([H])[C@]([H])(N=C=S)[C@]([H])(C([H])([H])C(=O)O[H])[C@]([H])(N([H])C(=O)n2c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])c(C(=O)N([H])C([H])([H])C([H])([H])O[H])c2=O)[C@@]1([H])C(=O)C([H])([H])[H],10065,fegrow_gen/c1(C(=O)NCCO)c(CCCC)ccn(C(=O)N[C@H]2[C@@H](CC(=O)O)[C@@H](N=C=S)[C@@H](C#C)[C@@H]2C(C)=O)c1=O.sdf,5.85425,-0.2763946369533164,500.363,9,4,0.8698,True,False,True,True,8.53686100987152,167.15999999999997,0.1857057318381001,11,0.2763946369533164
[H]ON([H])C(=O)C([H])=C([H])c1c([H])c([H])c(=O)n(C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])[H])c1[H],15033,fegrow_gen/c1cc(C=CC(=O)NO)cn(C(=O)NC(C)C)c1=O.sdf,4.90691,-0.1325929123185906,250.149,5,3,0.333,True,False,True,False,7.45957779571972,100.43,0.4163465275373941,3,0.1325929123185906
[H]c1oc([H])c(-n2c([H])c([H])c([H])c(N3C([H])([H])[C@]([H])(C4([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C4([H])[H])[C@@]([H])(N(C([H])([H])[H])C([H])([H])[H])C3([H])[H])c2=O)c1[H],10119,fegrow_gen/c1(N2CC(C3CCN(C)CC3)[C@@H](N(C)C)C2)cccn(-c2ccoc2)c1=O.sdf,5.84936,-0.2440272591613063,340.257,6,0,2.1387,True,False,False,False,8.33731876710401,44.86000000000001,0.8251164774135813,4,0.2440272591613063
[H]c1oc([C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(=O)n2c([H])c([C@]([H])(C(=O)N([H])[H])N3C([H])([H])C([H])([H])S(=O)(=O)C([H])([H])C3([H])[H])c([H])c([H])c2=O)c([H])c1[H],10345,fegrow_gen/c1cc(C(C(N)=O)N2CCS(=O)(=O)CC2)cn(C(=O)N[C@H]2CCC[C@@H]2c2ccco2)c1=O.sdf,5.82681,-0.2344041870045657,436.32,8,2,0.5921,True,False,False,False,8.13157640195754,144.70999999999998,0.6614858852342389,5,0.2344041870045657
[H]c1nc([H])n(-c2c(SC([H])([H])C([H])([H])[H])c([H])n([H])c(=O)c2[C@@]([H])(C([H])([H])[H])[C@@]([H])(C([H])([H])[H])C([H])([H])C(F)(F)F)n1,13709,fegrow_gen/c1([C@@H](C)[C@@H](C)CC(F)(F)F)c(-n2cncn2)c(SCC)c[nH]c1=O.sdf,5.34307,-0.3540283289332484,341.253,5,1,3.7596,True,False,False,False,6.67520920783236,63.57,0.7969423033504062,6,0.3540283289332484
[H]c1nc([H])c([C@]([H])(N([H])C(=O)c2c([H])c([H])c(=O)n([H])c2[H])C([H])([H])[H])c([H])n1,15574,fegrow_gen/c1cc(C(=O)NC(C)c2cncnc2)c[nH]c1=O.sdf,4.35304,-0.156715821222605,232.158,4,2,0.6559,True,False,False,False,7.52557548422435,87.74,0.8296217361423498,3,0.156715821222605
[H]ON([H])C(=O)C([H])=C(SC([H])([H])[H])c1c([H])c([H])c(=O)n([H])c1[H],15557,fegrow_gen/c1cc(C(=CC(=O)NO)SC)c[nH]c1=O.sdf,4.39059,-0.1309287450586421,216.177,4,3,0.5842,True,False,True,False,7.07681826914368,82.19,0.3998906816424208,3,0.1309287450586421
[H]c1c([H])c(F)c(-n2c([H])c([H])c([H])c([C@]3([H])C([H])([H])[C@@]3([H])[C@]3([H])C([H])([H])OC([H])([H])C3([H])[H])c2=O)c(F)c1[H],13658,fegrow_gen/c1(C2CC2[C@H]2CCOC2)cccn(-c2c(F)cccc2F)c1=O.sdf,5.35466,-0.2763180284699282,300.199,3,0,3.2557,True,False,False,False,7.0336433200293,31.23,0.8699630732086473,3,0.2763180284699282
[H]ON([H])C(=O)C(=C([H])c1c([H])c([H])c(=O)n([H])c1[H])[C@@]([H])(C#N)C(=O)N([H])N([H])[H],15550,fegrow_gen/c1cc(C=C(C(=O)NO)C(C#N)C(=O)NN)c[nH]c1=O.sdf,4.40654,-0.0872421819829764,266.152,6,5,-1.60662,True,False,True,False,7.38242985144483,161.1,0.1461813928284723,4,0.0872421819829764
[H]Sc1c(N2C(=O)C([H])=C(C([H])([H])OC([H])([H])[H])C2=O)c([H])n([H])c(=O)c1-c1c([H])c([H])c(F)c([H])c1[H],10581,fegrow_gen/c1(-c2ccc(F)cc2)c(S)c(N2C(=O)C(COC)=CC2=O)c[nH]c1=O.sdf,5.80089,-0.2439646115263328,347.262,5,2,1.9157,True,False,True,False,6.90886681541973,79.47,0.6449124546284344,4,0.2439646115263328
[H]c1c([H])c(C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(F)c(-n2c([H])c([H])c([H])c(C3([H])C([H])([H])C3([H])[H])c2=O)c1F,11218,fegrow_gen/c1(C2CC2)cccn(-c2c(F)c(CC3CCCCC3)ccc2F)c1=O.sdf,5.72842,-0.3504526068423152,320.233,2,0,5.1159,True,False,False,False,5.13524950459989,22.0,0.7554370400207785,4,0.3504526068423152
[H]c1c([H])c(N([H])S(=O)(=O)C([H])([H])[H])n([H])c(=O)c1C(=O)N([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H],15501,fegrow_gen/c1(C(=O)NCCCC)ccc(NS(C)(=O)=O)[nH]c1=O.sdf,4.48113,-0.1721940362670239,270.205,4,3,0.2763,True,False,False,False,7.48010671158532,108.13,0.652741581802616,6,0.1721940362670239
[H]C#C[C@@]1([H])[C@]([H])(C(=O)C([H])([H])N=[N+]=N[H])[C@@]([H])(N([H])C(=O)n2c([H])c(N([H])[H])c([H])c([H])c2=O)C([H])([H])[C@@]1([H])N=C=S,13553,fegrow_gen/c1cc(N)cn(C(=O)N[C@H]2C[C@@H](N=C=S)[C@@H](C#C)[C@@H]2C(CN=[N+]=N)=O)c1=O.sdf,5.37495,-0.1974174741360846,370.289,9,3,0.21697,True,True,True,True,7.56080202867255,156.86,0.2167725202552296,5,0.1974174741360846
[H]C(=C1SC(=O)N([H])C1=O)n1c([H])c(C([H])([H])N([H])[H])c([H])c(-c2c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c2[H])c1=O,11539,fegrow_gen/c1(-c2ccc(S(N)(=O)=O)cc2)cc(CN)cn(C=C2SC(=O)NC2=O)c1=O.sdf,5.68872,-0.2074280471279328,392.333,8,3,0.4028,True,False,True,False,6.9731399445221,154.35,0.6209328109049905,4,0.2074280471279328
[H]c1c([H])c([H])n(C(=O)N([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C(=O)C([H])([H])C([H])([H])C2([H])C([H])([H])C2([H])[H])c(=O)c1C([H])([H])N([H])C(=O)C([H])([H])[H],11635,fegrow_gen/c1(CNC(C)=O)cccn(C(=O)N[C@H]2CCC[C@@H]2C(CCC2CC2)=O)c1=O.sdf,5.67801,-0.2524485704717294,346.237,5,2,1.9701,True,False,False,False,8.03022887073678,97.27,0.763486791795487,7,0.2524485704717294
[H]Sc1c(N2C(=O)C([H])=C([C@@]([H])(OC([H])([H])[H])OC(F)(F)F)C2=O)c([H])n([H])c(=O)c1-c1c([H])c([H])c(F)c([H])c1[H],13526,fegrow_gen/c1(-c2ccc(F)cc2)c(S)c(N2C(=O)C(C(OC)OC(F)(F)F)=CC2=O)c[nH]c1=O.sdf,5.38048,-0.3792680917862135,432.266,6,2,2.7782,True,False,True,True,7.11100659711399,88.69999999999999,0.3205814335141069,5,0.3792680917862135
[H]C([H])=C([H])C([H])([H])c1c([H])c(-c2c([H])c([H])c([H])n([H])c2=O)c([H])c([H])c1S(=O)(=O)N([H])[H],11651,fegrow_gen/c1(-c2cc(CC=C)c(S(N)(=O)=O)cc2)ccc[nH]c1=O.sdf,5.67663,-0.1531700468492211,276.232,3,2,1.4178,True,False,True,False,7.2977157530565,93.02,0.833838658255442,4,0.1531700468492211
[H]c1nc([C@@]2([H])C([H])([H])[C@@]2([H])c2c([H])c(OC([H])([H])C3([H])C([H])([H])C([H])([H])N([H])C([H])([H])C3([H])[H])c(C([H])([H])C3([H])C([H])([H])C3([H])[H])n([H])c2=O)n([H])c1[H],13470,fegrow_gen/c1([C@@H]2C[C@@H]2c2ncc[nH]2)cc(OCC2CCNCC2)c(CC2CC2)[nH]c1=O.sdf,5.39296,-0.298263572529371,340.257,4,3,2.7,True,False,False,False,8.26875851828005,82.79999999999998,0.7016816183163362,7,0.298263572529371
[H]c1c([H])c(-c2c([H])c(-c3c([H])c([H])c(S(=O)(=O)N([H])[H])c([H])c3[H])c(=O)n(SC([H])([H])[H])c2[H])c(OC([H])([H])[H])c([H])c1OC([H])([H])[H],11734,fegrow_gen/c1(-c2ccc(S(N)(=O)=O)cc2)cc(-c2ccc(OC)cc2OC)cn(SC)c1=O.sdf,5.66513,-0.3607554421095088,412.363,7,1,2.973,True,False,False,False,7.64422334779974,100.62,0.6427110256081763,6,0.3607554421095088
[H]C(=C1SC(=S)N([H])C1=O)[C@@]1([H])C([H])([H])C([H])([H])[C@@]([H])(Sc2c([H])c(N=C=S)n([H])c(=O)c2[H])C1([H])[H],11785,fegrow_gen/c1c(SC2CC(C=C3SC(=S)NC3=O)CC2)cc(N=C=S)[nH]c1=O.sdf,5.65882,-0.3581398192365135,382.452,7,2,3.4018,True,True,True,True,7.83084879649013,74.32,0.4623681342970205,4,0.3581398192365135
[H]c1c([H])c(S(=O)(=O)N([H])[H])c([H])c([H])c1-c1c(N([H])C([H])([H])[C@@]([H])(N([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])c([H])c([H])n([H])c1=O,11794,fegrow_gen/c1(-c2ccc(S(N)(=O)=O)cc2)c(NCC(C)NCCN(C)C)cc[nH]c1=O.sdf,5.65796,-0.205766061725312,366.297,6,4,0.6409,True,False,False,False,7.81685662493716,120.32,0.496232389555122,9,0.205766061725312
[H]c1c(S[C@@]2([H])C([H])([H])[C@@]([H])(C([H])([H])C([H])([H])C([H])([H])N([H])[H])[C@]([H])(OC([H])([H])C3([H])C([H])([H])C([H])([H])N([H])C([H])([H])C3([H])[H])C2([H])[H])c([H])c(=O)n([H])c1N=C=S,12345,fegrow_gen/c1c(S[C@H]2CC(CCCN)[C@H](OCC3CCNCC3)C2)cc(N=C=S)[nH]c1=O.sdf,5.58185,-0.3563600819260702,392.38,7,3,3.1036,True,False,True,True,8.53617645212085,92.5,0.418285188602971,9,0.3563600819260702
[H]c1c(SC2([H])C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])c([H])c(=O)n([H])c1N=C=S,15465,fegrow_gen/c1c(SC2CCOCC2)cc(N=C=S)[nH]c1=O.sdf,4.54804,-0.2425898545596536,256.267,5,1,2.3803,True,False,True,True,7.30356755587317,54.45,0.6752612742294268,3,0.2425898545596536
[H]C1=C(C([H])([H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C(=O)N(c2c(SC(=O)N([H])C([H])([H])C3(OC([H])([H])C([H])([H])F)C([H])([H])C3([H])[H])c([H])c(=O)n([H])c2[H])C1=O,12382,fegrow_gen/c1c(SC(=O)NCC2(OCCF)CC2)c(N2C(=O)C=C(CN3CCOCC3)C2=O)c[nH]c1=O.sdf,5.57568,-0.2651538440110575,455.318,8,2,0.8271,True,False,True,True,5.29616107215927,121.04,0.393878204966253,9,0.2651538440110575
[H]c1c([H])c(F)c(-n2c([H])c([H])c([H])c([C@]3([H])C([H])([H])[C@@]3([H])[C@@]3([H])C([H])([H])C([H])([H])O[C@@]3([H])OC([H])([H])C([H])([H])N([H])[H])c2=O)c(F)c1[H],12495,fegrow_gen/c1([C@@H]2C[C@H]2[C@H]2CCOC2OCCN)cccn(-c2c(F)cccc2F)c1=O.sdf,5.5591,-0.2948435147494884,354.227,5,1,2.5571,True,False,False,False,7.98040598039828,66.47999999999999,0.8415441396563925,6,0.2948435147494884
[H]ON([H])C(=O)C([H])=C(SC([H])([H])C([H])([H])C(=O)N([H])[H])c1c(-c2c([H])nc([H])nc2[H])c([H])c(=O)n([H])c1[H],12986,fegrow_gen/c1c(-c2cncnc2)c(C(=CC(=O)NO)SCCC(N)=O)c[nH]c1=O.sdf,5.48151,-0.1830258725609143,346.263,7,4,0.2868,True,False,True,False,7.30564832793619,151.06,0.3140932429027369,7,0.1830258725609143
[H]C#C[C@@]1([H])[C@]([H])(C(=O)C([H])([H])[H])[C@@]([H])(N(C(=O)n2c([H])c(N([H])[H])c([H])c([H])c2=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[C@@]1([H])N=C=S,12989,fegrow_gen/c1cc(N)cn(C(=O)N([C@H]2C[C@@H](N=C=S)[C@@H](C#C)[C@@H]2C(C)=O)N(C)C)c1=O.sdf,5.48103,-0.2249958095744699,366.297,8,1,0.8755,True,False,True,True,7.99335007561159,101.0,0.3561470936588519,4,0.2249958095744699
[H]c1c(C([H])([H])N([H])C([H])([H])[H])c([H])n(C([H])([H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c(=O)c1[H],15575,fegrow_gen/c1cc(CNC)cn(CC2CCCCC2)c1=O.sdf,4.34851,-0.1768818194308559,212.167,3,1,2.148,True,False,False,False,6.89521941617235,34.03,0.8658238973497571,4,0.1768818194308559
[H]OC([H])([H])C([H])([H])C([H])([H])N([H])[C@]([H])(c1nc([H])c([H])c(C(F)(F)F)n1)c1c([H])c([H])c(=O)n(SC(F)(F)F)c1[H],13849,fegrow_gen/c1cc([C@H](NCCCO)c2nccc(C(F)(F)F)n2)cn(SC(F)(F)F)c1=O.sdf,5.31341,-0.3680884280449679,414.246,7,2,2.7346,True,False,False,False,7.40051811400831,80.03999999999999,0.5216927988390887,7,0.3680884280449679
[H]c1c(Cl)c([H])c(-c2c([H])c([H])c(C([H])([H])N([H])C([H])([H])c3c([H])c(C([H])([H])C([H])([H])N([H])[H])c(=O)n([H])c3[H])c(Cl)c2[H])c([H])c1Cl,15118,fegrow_gen/c1(CCN)cc(CNCc2ccc(-c3cc(Cl)cc(Cl)c3)cc2Cl)c[nH]c1=O.sdf,4.86212,-0.5236391300739268,416.61,3,3,4.7931,True,False,False,False,7.67687335637635,70.91,0.4983511553815111,7,0.5236391300739268
[H]c1c([H])c([H])c(C([H])([H])N([H])C([H])([H])c2c([H])c([H])c(=O)n([H])c2[H])c(Cl)c1[H],15665,fegrow_gen/c1cc(CNCc2ccccc2Cl)c[nH]c1=O.sdf,4.00654,-0.2556626814023933,235.609,2,2,2.3181,True,False,False,False,7.37843280196896,44.89,0.8723233268381921,4,0.2556626814023933
[H]c1c([H])c(Cl)c(C([H])([H])N(C([H])([H])c2c([H])c([H])c(=O)n(C([H])([H])S(=O)(=O)C([H])([H])[H])c2[H])C([H])([H])C([H])([H])N([H])C([H])([H])[H])c(C([H])([H])N(C([H])([H])[H])C([H])([H])[H])c1[H],11795,fegrow_gen/c1cc(CN(Cc2c(CN(C)C)cccc2Cl)CCNC)cn(CS(C)(=O)=O)c1=O.sdf,5.65793,-0.3023859564483013,423.776,7,1,1.787,True,False,False,False,7.46055720538178,74.64999999999999,0.5575948555233586,11,0.3023859564483013
[H]c1c([H])c([H])n([H])c(=O)c1[C@@]([H])(C([H])([H])[H])[C@]([H])(N([H])S(=O)(=O)N([H])[H])C([H])([H])[H],15660,fegrow_gen/c1([C@@H](C)C(C)NS(N)(=O)=O)ccc[nH]c1=O.sdf,4.02993,-0.1337213139352891,230.184,3,3,-0.34,True,False,False,False,6.65417135532969,105.05,0.6753627881674911,4,0.1337213139352891
[H]N=[N+]=NC([H])([H])c1nn([H])c(C(=O)O[H])c1C([H])([H])c1c([H])c([H])c(C(=O)N([H])[H])c(=O)n1[H],14611,fegrow_gen/c1(C(N)=O)ccc(Cc2c(CN=[N+]=N)n[nH]c2C(=O)O)[nH]c1=O.sdf,5.10128,-0.1378801876540761,306.177,6,5,-0.46373,True,True,True,False,6.98451098586625,192.24,0.3542387619585397,6,0.1378801876540761
[H]c1nc(N([H])c2c([H])c([H])n(-c3c([H])oc([H])c3[H])c(=O)c2[H])sc1[H],15431,fegrow_gen/c1c(Nc2nccs2)ccn(-c2ccoc2)c1=O.sdf,4.58254,-0.2402885102864634,250.218,6,1,2.6306,True,False,False,False,6.79758555013705,60.06,0.7851150208068083,3,0.2402885102864634
[H]OC([H])([H])C([H])([H])N([H])[C@@]1([H])C([H])([H])[C@]1([H])c1c([H])c([H])c([H])n([H])c1=O,15670,fegrow_gen/c1(C2C(NCCO)C2)ccc[nH]c1=O.sdf,3.98712,-0.0844163650766896,180.122,3,3,-0.1873,True,False,False,False,7.28614117988152,65.12,0.6222999008454589,4,0.0844163650766896
[H]c1c([H])c(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])c(F)c(-n2c([H])c([H])c([H])c(C3([H])C([H])([H])C3([H])[H])c2=O)c1F,13314,fegrow_gen/c1(C2CC2)cccn(-c2c(F)c(CC(C)C)ccc2F)c1=O.sdf,5.42649,-0.2794857933882928,284.2,2,0,4.1916,True,False,False,False,7.65320034097181,22.0,0.8297755730198986,4,0.2794857933882928
[H]c1nc([H])n(-c2c([H])c(C([H])([H])[H])nc([H])c2C([H])([H])C(=O)N([H])C([H])([H])c2c([H])c([H])c([H])n(C(=O)N([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@]3([H])C(=O)C([H])([H])OC([H])([H])C([H])([H])N([H])[H])c2=O)n1,2747,fegrow_gen/c1(CNC(Cc2c(-n3cncn3)cc(C)nc2)=O)cccn(C(=O)N[C@H]2CCC[C@@H]2C(COCCN)=O)c1=O.sdf,6.56691,-0.2202015888842044,504.337,11,3,0.262119999999999,False,False,False,False,8.31348641095573,176.12,0.2902089366889444,11,0.2202015888842044
[H]c1c([H])c([H])n(C(=O)N([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C(=O)C([H])([H])OC([H])([H])C([H])([H])N([H])[H])c(=O)c1C([H])([H])N(OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])Cl)C(=O)C([H])([H])[H],3500,fegrow_gen/c1(CN(C(C)=O)OCCCN(C)CCl)cccn(C(=O)N[C@H]2CCC[C@@H]2C(COCCN)=O)c1=O.sdf,6.47911,-0.2495693661044696,477.735,9,2,0.9174,True,False,True,True,8.51908868649552,136.2,0.1620830179675221,14,0.2495693661044696
[H]O[C@]1([H])C([H])([H])N(c2c([H])c([H])c3c(c2[H])C([H])([H])N(n2c([H])c([H])c(S[H])c([H])c2=O)[C@@]([H])(C([H])([H])F)C3([H])[H])C([H])([H])C([H])([H])C1([H])[H],14923,fegrow_gen/c1c(S)ccn(N2[C@@H](CF)Cc3ccc(N4CCC[C@H](O)C4)cc3C2)c1=O.sdf,4.96023,-0.3172869168947613,365.304,6,2,2.1305,True,True,True,False,8.01879882377727,48.71,0.7900221814644777,3,0.3172869168947613
