Smiles,id,name,cnnaff_pos,cnnaff,MW,HBA,HBD,LogP,Pass_Ro5,has_pains,has_unwanted_subs,has_prob_fgs,synthetic_accessibility,TPSA,QED,N_RotBonds,logp_cnn_per_mw
[H]c1c(OC2([H])C([H])([H])C([H])([H])C([H])([H])C2([H])[H])c([H])n(C(=O)N([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C(=O)C([H])([H])OC([H])([H])C([H])([H])N([H])[H])c(=O)c1C([H])([H])N([H])C(=O)C([H])([H])[H],5083,fegrow_gen/c1(CNC(C)=O)cc(OC2CCCC2)cn(C(=O)N[C@H]2CCC[C@@H]2C(COCCN)=O)c1=O.sdf,6.31999,-0.2386868694149057,428.275,8,3,1.0766,True,False,False,False,8.4291141917727,141.75,0.4417120203155794,10,0.2386868694149057
[H]c1nc([H])n(-c2c([H])c(C(=O)N([H])[C@@]([H])(N([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H])c([H])n([H])c2=O)c1[H],15073,fegrow_gen/c1(-n2ccnc2)cc(C(=O)NC(C)NCCN(C)C)c[nH]c1=O.sdf,4.8901,-0.1509915186983518,296.205,6,3,-0.2124,True,False,True,True,7.21008328192336,95.05,0.6140274437218112,7,0.1509915186983518
[H]c1nc(C([H])([H])[H])c([H])c([H])c1C([H])([H])C(=O)N([H])C([H])([H])c1c([H])c([H])c([H])n(C(=O)N([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C(=O)C([H])([H])OC([H])([H])C([H])([H])N([H])[H])c1=O,4076,fegrow_gen/c1(CNC(Cc2ccc(C)nc2)=O)cccn(C(=O)N[C@H]2CCC[C@@H]2C(COCCN)=O)c1=O.sdf,6.41857,-0.2199228493092295,438.294,8,3,0.68142,True,False,False,False,8.26237519826766,145.41,0.4339001823996845,10,0.2199228493092295
[H]c1nc([C@@]([H])(OC([H])([H])C(=O)[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(=O)n2c([H])c([H])c([H])c(C([H])([H])N([H])C(=O)C([H])([H])[H])c2=O)C([H])([H])N([H])[H])c([H])c([H])c1F,6842,fegrow_gen/c1(CNC(C)=O)cccn(C(=O)N[C@H]2CCC[C@@H]2C(COC(CN)c2ccc(F)cn2)=O)c1=O.sdf,6.15929,-0.2514826508852854,445.281,8,3,1.0306,True,False,False,False,8.21150353250143,145.41,0.49309263442326,9,0.2514826508852854
[H]c1c([H])c([H])n(C(=O)N([H])[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])C(=O)C([H])([H])OC([H])([H])C([H])([H])N([H])[H])c(=O)c1C([H])([H])N([H])C(=O)[C@@]([H])(C([H])([H])C([H])([H])N1C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])[H])C([H])([H])C1([H])C([H])([H])C1([H])[H],3072,fegrow_gen/c1(CNC(C(CC2CC2)CCN2CCCCC2)=O)cccn(C(=O)N[C@H]2CCC[C@@H]2C(COCCN)=O)c1=O.sdf,6.52648,-0.3211669076509337,498.349,8,3,2.0276,True,False,False,False,8.93307782254403,135.76,0.3055824316109487,14,0.3211669076509337
[H]c1c([H])c(C([H])([H])N([H])[H])c([H])c([C@@]([H])(SC([H])([H])[H])C(=O)N([H])C([H])([H])c2c([H])c([H])c([H])n(C(=O)N([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@]3([H])C(=O)C([H])([H])OC([H])([H])C([H])([H])N([H])[H])c2=O)c1[H],4815,fegrow_gen/c1(CNC(C(c2cccc(CN)c2)SC)=O)cccn(C(=O)N[C@H]2CCC[C@@H]2C(COCCN)=O)c1=O.sdf,6.34425,-0.2836152024328334,494.383,9,4,1.2983,True,False,False,False,8.61683453792962,158.54,0.299550509093849,12,0.2836152024328334
[H]c1nc([C@@]([H])(OC([H])([H])C(=O)[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(=O)n2c([H])c([H])c([H])c(C([H])([H])N([H])C(=O)C([H])([H])[H])c2=O)C([H])([H])N([H])c2c([H])nc(N([H])[H])c([H])c2[H])c([H])c([H])c1F,2571,fegrow_gen/c1(CNC(C)=O)cccn(C(=O)N[C@H]2CCC[C@@H]2C(CO[C@@H](CNc2ccc(N)nc2)c2ccc(F)cn2)=O)c1=O.sdf,6.5876,-0.3441445419630217,533.35,10,4,2.1612,True,False,False,False,8.47481231446592,170.33,0.2719952443410243,11,0.3441445419630217
[H]c1nc(C([H])([H])C(=O)N([H])[C@]([H])(c2c([H])c([H])c([H])n(C(=O)N([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@]3([H])C(=O)C([H])([H])[C@@]3([H])C([H])([H])[C@@]3([H])N([H])[H])c2=O)C2([H])C([H])([H])C([H])([H])C2([H])[H])nc([H])c1[H],1945,fegrow_gen/c1([C@@H](NC(Cc2ncccn2)=O)C2CCC2)cccn(C(=O)N[C@H]2CCC[C@@H]2C(C[C@H]2C[C@H]2N)=O)c1=O.sdf,6.67247,-0.2920979964482058,472.335,8,3,1.8712,True,False,False,False,8.72646316811278,149.07,0.469938132670304,9,0.2920979964482058
[H]C#C[C@@]1([H])[C@]([H])(C(=O)C([H])([H])[H])[C@@]([H])(N([H])C(=O)n2c([H])c([H])c([H])c(C(=O)N(C([H])([H])C([H])([H])O[H])C([H])([H])[C@@]([H])(C(=O)O[H])N([H])[H])c2=O)C([H])([H])[C@@]1([H])N=C=S,13315,fegrow_gen/c1(C(=O)N(CCO)C[C@H](N)C(=O)O)cccn(C(=O)N[C@H]2C[C@@H](N=C=S)[C@@H](C#C)[C@@H]2C(C)=O)c1=O.sdf,5.42624,-0.1590642820999556,478.337,10,4,-1.0493,False,False,True,True,8.25584109700888,184.39,0.1854066867806995,9,0.1590642820999556
[H]OP(=O)(O[H])C(F)(F)[C@]([H])(N([H])[H])C([H])([H])OC([H])([H])C(=O)[C@@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@]1([H])N([H])C(=O)n1c([H])c([H])c([H])c(C([H])([H])N([H])C(=O)C([H])([H])C([H])([H])C2([H])C([H])([H])C2([H])[H])c1=O,6926,fegrow_gen/c1(CNC(CCC2CC2)=O)cccn(C(=O)N[C@H]2CCC[C@@H]2C(COCC(N)C(F)(F)P(=O)(O)O)=O)c1=O.sdf,6.15146,-0.2898987849060988,529.243,8,5,1.0646,True,False,True,False,8.52249388120452,190.05,0.2189314801175501,13,0.2898987849060988
[H]C#C[C@@]1([H])[C@]([H])(C(=O)C([H])([H])[H])[C@](N([H])C(=O)n2c([H])c(C(=N[H])N([H])[H])c([H])c(C(=O)N([H])C([H])([H])C([H])([H])O[H])c2=O)(C([H])([H])C(=O)N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[C@@]1([H])N=C=S,8866,fegrow_gen/c1(C(=O)NCCO)cc(C(=N)N)cn(C(=O)N[C@@]2(CC(=O)N(C)C)C[C@@H](N=C=S)[C@@H](C#C)[C@@H]2C(C)=O)c1=O.sdf,5.97372,-0.157177710726389,514.374,10,5,-1.04103,True,False,True,True,8.40512590372742,200.04,0.1124573986154028,9,0.157177710726389
[H]c1nc([C@@]([H])(OC([H])([H])C(=O)[C@@]2([H])C([H])([H])C([H])([H])C([H])([H])[C@]2([H])N([H])C(=O)n2c([H])c([H])c([H])c(C([H])([H])N([H])C(=O)C([H])([H])c3c([H])c([H])c([H])c([H])c3OC([H])([H])[H])c2=O)C([H])([H])N([H])[H])c([H])c([H])c1F,1152,fegrow_gen/c1(CNC(Cc2ccccc2OC)=O)cccn(C(=O)N[C@H]2CCC[C@@H]2C(CO[C@@H](CN)c2ccc(F)cn2)=O)c1=O.sdf,6.81176,-0.3473379545190191,545.357,9,3,2.262,True,False,False,False,8.5583207609751,154.64,0.295276469361406,12,0.3473379545190191
[H]C#C[C@@]1([H])[C@]([H])(C(=O)C([H])([H])[H])[C@@]([H])(N([H])C(=O)n2c([H])c(C(=N[H])N([H])[H])c([H])c(C(=O)N([H])[C@@]([H])(N([H])C(=O)N([H])[H])C([H])([H])O[H])c2=O)C([H])([H])[C@@]1([H])N=C=S,12379,fegrow_gen/c1(C(=O)NC(CO)NC(N)=O)cc(C(=N)N)cn(C(=O)N[C@H]2C[C@@H](N=C=S)[C@@H](C#C)[C@@H]2C(C)=O)c1=O.sdf,5.57591,-0.1049770827703953,492.348,10,7,-1.89513,False,False,True,True,8.23818146789637,234.85,0.0675843805852566,8,0.1049770827703953
[H]c1c([H])c(C([H])([H])[C@]2([H])C([H])([H])[C@]2([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])c2c([H])c([H])c([H])n(C(=O)N([H])[C@@]3([H])C([H])([H])C([H])([H])C([H])([H])[C@]3([H])C(=O)C([H])([H])OC([H])([H])C([H])([H])N([H])[H])c2=O)c([H])c([H])c1F,1555,fegrow_gen/c1(CNC(CCC2CC2Cc2ccc(F)cc2)=O)cccn(C(=O)N[C@H]2CCC[C@@H]2C(COCCN)=O)c1=O.sdf,6.73434,-0.3442084601033339,503.34,7,3,2.5334,True,False,False,False,8.75468228561373,132.52,0.3346695114217621,13,0.3442084601033339
